,Series Name,Series Code
1405,Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS
1406,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS
1407,"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK
1408,Rule of Law: Estimate,RL.EST
1409,Rule of Law: Number of Sources,RL.NO.SRC
1410,Rule of Law: Percentile Rank,RL.PER.RNK
1411,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER
1412,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER
1413,Rule of Law: Standard Error,RL.STD.ERR
1414,Rural land area (sq. km),AG.LND.TOTL.RU.K2
1415,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS
1416,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2
1417,Rural population,SP.RUR.TOTL
1418,Rural population (% of total population),SP.RUR.TOTL.ZS
1419,Rural population growth (annual %),SP.RUR.TOTL.ZG
1420,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS
1421,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC
1422,S&P Global Equity Indices (annual % change),CM.MKT.INDX.ZG
1423,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE
1424,"School enrollment, preprimary (% gross)",SE.PRE.ENRR
1425,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE
1426,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA
1427,"School enrollment, primary (% gross)",SE.PRM.ENRR
1428,"School enrollment, primary (% net)",SE.PRM.NENR
1429,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS
1430,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS
1431,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE
1432,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE
1433,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA
1434,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA
1435,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS
1436,"School enrollment, secondary (% gross)",SE.SEC.ENRR
1437,"School enrollment, secondary (% net)",SE.SEC.NENR
1438,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS
1439,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE
1440,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE
1441,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA
1442,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA
1443,"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS
1444,"School enrollment, tertiary (% gross)",SE.TER.ENRR
1445,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS
1446,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE
1447,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA
1448,Scientific and technical journal articles,IP.JRN.ARTC.SC
1449,"Secondary education, duration (years)",SE.SEC.DURS
1450,"Secondary education, general pupils",SE.SEC.ENRL.GC
1451,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS
1452,"Secondary education, pupils",SE.SEC.ENRL
1453,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS
1454,"Secondary education, teachers",SE.SEC.TCHR
1455,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS
1456,"Secondary education, teachers, female",SE.SEC.TCHR.FE
1457,"Secondary education, vocational pupils",SE.SEC.ENRL.VO
1458,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS
1459,"Secondary income receipts (BoP, current US$)",BX.TRF.CURR.CD
1460,"Secondary income, other sectors, payments (BoP, current US$)",BM.TRF.PRVT.CD
1461,Secure Internet servers,IT.NET.SECR
1462,Secure Internet servers (per 1 million people),IT.NET.SECR.P6
1463,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS
1464,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS
1465,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS
1466,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD
1467,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD
1468,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS
1469,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG
1470,"Services, value added (constant 2015 US$)",NV.SRV.TOTL.KD
1471,"Services, value added (constant LCU)",NV.SRV.TOTL.KN
1472,"Services, value added (current LCU)",NV.SRV.TOTL.CN
1473,"Services, value added (current US$)",NV.SRV.TOTL.CD
1474,"Services, value added per worker (constant 2015 US$)",NV.SRV.EMPL.KD
1475,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF
1476,"Share of tariff lines with international peaks, all products (%)",TM.TAX.MRCH.IP.ZS
1477,"Share of tariff lines with international peaks, manufactured products (%)",TM.TAX.MANF.IP.ZS
1478,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS
1479,"Share of tariff lines with specific rates, all products (%)",TM.TAX.MRCH.SR.ZS
1480,"Share of tariff lines with specific rates, manufactured products (%)",TM.TAX.MANF.SR.ZS
1481,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS
1482,Share of women employed in the nonagricultural sector (% of total nonagricultural employment),SL.EMP.INSV.FE.ZS
1483,"Share of youth not in education, employment or training, female (% of female youth population)",SL.UEM.NEET.FE.ZS
1484,"Share of youth not in education, employment or training, male (% of male youth population)",SL.UEM.NEET.MA.ZS
1485,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS
1486,"Short-term debt (% of exports of goods, services and primary income)",DT.DOD.DSTC.XP.ZS
1487,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS
1488,Short-term debt (% of total reserves),DT.DOD.DSTC.IR.ZS
1489,Social contributions (% of revenue),GC.REV.SOCL.ZS
1490,Social contributions (current LCU),GC.REV.SOCL.CN
1491,Source data assessment of statistical capacity (scale 0 - 100),IQ.SCI.SRCE
1492,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5
1493,Start-up procedures to register a business (number),IC.REG.PROC
1494,"Start-up procedures to register a business, female (number)",IC.REG.PROC.FE
1495,"Start-up procedures to register a business, male (number)",IC.REG.PROC.MA
1496,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL
1497,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL
1498,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1
1499,Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100),IQ.SPI.PIL2
1500,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),IQ.SPI.PIL3
1501,Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),IQ.SPI.PIL4
1502,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),IQ.SPI.PIL5
1503,"Stillbirth rate (per 1,000 total births)",SH.DYN.STLB
1504,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS
1505,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD
1506,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR
1507,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ
1508,Subsidies and other transfers (% of expense),GC.XPN.TRFT.ZS
1509,Subsidies and other transfers (current LCU),GC.XPN.TRFT.CN
1510,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5
1511,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5
1512,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5
1513,Surface area (sq. km),AG.SRF.TOTL.K2
1514,"Survey mean consumption or income per capita, bottom 40% of population (2017 PPP $ per day)",SI.SPR.PC40
1515,"Survey mean consumption or income per capita, total population (2017 PPP $ per day)",SI.SPR.PCAP
1516,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS
1517,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS
1518,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS
1519,"Tariff rate, applied, simple mean, manufactured products (%)",TM.TAX.MANF.SM.AR.ZS
1520,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS
1521,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS
1522,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS
1523,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS
1524,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS
1525,"Tariff rate, most favored nation, simple mean, manufactured products (%)",TM.TAX.MANF.SM.FN.ZS
1526,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS
1527,"Tariff rate, most favored nation, weighted mean, all products (%)",TM.TAX.MRCH.WM.FN.ZS
1528,"Tariff rate, most favored nation, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.FN.ZS
1529,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS
1530,Tax payments (number),IC.TAX.PAYM
1531,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS
1532,Tax revenue (current LCU),GC.TAX.TOTL.CN
1533,Taxes less subsidies on products (constant LCU),NY.TAX.NIND.KN
1534,Taxes less subsidies on products (current LCU),NY.TAX.NIND.CN
1535,Taxes less subsidies on products (current US$),NY.TAX.NIND.CD
1536,Taxes on exports (% of tax revenue),GC.TAX.EXPT.ZS
1537,Taxes on exports (current LCU),GC.TAX.EXPT.CN
1538,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS
1539,Taxes on goods and services (% value added of industry and services),GC.TAX.GSRV.VA.ZS
1540,Taxes on goods and services (current LCU),GC.TAX.GSRV.CN
1541,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS
1542,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS
1543,"Taxes on income, profits and capital gains (current LCU)",GC.TAX.YPKG.CN
1544,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS
1545,Taxes on international trade (current LCU),GC.TAX.INTT.CN
1546,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD
1547,Technicians in R&D (per million people),SP.POP.TECH.RD.P6
1548,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS
1549,Terms of trade adjustment (constant LCU),NY.TTF.GNFS.KN
1550,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS
1551,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS
1552,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS
1553,Textiles and clothing (% of value added in manufacturing),NV.MNF.TXTL.ZS.UN
1554,Time required to build a warehouse (days),IC.WRH.DURS
1555,Time required to enforce a contract (days),IC.LGL.DURS
1556,Time required to get electricity (days),IC.ELC.TIME
1557,Time required to obtain an operating license (days),IC.FRM.DURS
1558,Time required to register property (days),IC.PRP.DURS
1559,Time required to start a business (days),IC.REG.DURS
1560,"Time required to start a business, female (days)",IC.REG.DURS.FE
1561,"Time required to start a business, male (days)",IC.REG.DURS.MA
1562,Time spent dealing with the requirements of government regulations (% of senior management time),IC.GOV.DURS.ZS
1563,"Time to export, border compliance (hours)",IC.EXP.TMBC
1564,"Time to export, documentary compliance (hours)",IC.EXP.TMDC
1565,"Time to import, border compliance (hours)",IC.IMP.TMBC
1566,"Time to import, documentary compliance (hours)",IC.IMP.TMDC
1567,Time to obtain an electrical connection (days),IC.ELC.DURS
1568,Time to prepare and pay taxes (hours),IC.TAX.DURS
1569,Time to resolve insolvency (years),IC.ISV.DURS
1570,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI
1571,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI
1572,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI
1573,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS
1574,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS
1575,Total fisheries production (metric tons),ER.FSH.PROD.MT
1576,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG
1577,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE
1578,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS
1579,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS
1580,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD
1581,Total reserves in months of imports,FI.RES.TOTL.MO
1582,Total reserves minus gold (current US$),FI.RES.XGLD.CD
1583,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS
1584,Trade (% of GDP),NE.TRD.GNFS.ZS
1585,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS
1586,"Trademark applications, nonresident, by count",IP.TMK.NRCT
1587,"Trademark applications, resident, by count",IP.TMK.RSCT
1588,Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS
1589,"Trained teachers in lower secondary education, female (% of female teachers)",SE.SEC.TCAQ.LO.FE.ZS
1590,"Trained teachers in lower secondary education, male (% of male teachers)",SE.SEC.TCAQ.LO.MA.ZS
1591,Trained teachers in preprimary education (% of total teachers),SE.PRE.TCAQ.ZS
1592,"Trained teachers in preprimary education, female (% of female teachers)",SE.PRE.TCAQ.FE.ZS
1593,"Trained teachers in preprimary education, male (% of male teachers)",SE.PRE.TCAQ.MA.ZS
1594,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS
1595,"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS
1596,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS
1597,Trained teachers in secondary education (% of total teachers),SE.SEC.TCAQ.ZS
1598,"Trained teachers in secondary education, female (% of female teachers)",SE.SEC.TCAQ.FE.ZS
1599,"Trained teachers in secondary education, male (% of male teachers)",SE.SEC.TCAQ.MA.ZS
1600,Trained teachers in upper secondary education (% of total teachers),SE.SEC.TCAQ.UP.ZS
1601,"Trained teachers in upper secondary education, female (% of female teachers)",SE.SEC.TCAQ.UP.FE.ZS
1602,"Trained teachers in upper secondary education, male (% of male teachers)",SE.SEC.TCAQ.UP.MA.ZS
1603,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT
1604,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT
1605,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS
1606,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS
1607,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT
1608,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT
1609,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS
1610,"Travel services (% of service imports, BoP)",BM.GSR.TRVL.ZS
1611,Treatment for hypertension (% of adults ages 30-79 with hypertension),SH.HTN.TRET.ZS
1612,"Treatment for hypertension, female (% of female adults ages 30-79 with hypertension)",SH.HTN.TRET.FE.ZS
1613,"Treatment for hypertension, male (% of male adults ages 30-79 with hypertension)",SH.HTN.TRET.MA.ZS
1614,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS
1615,"Tuberculosis death rate (per 100,000 people)",SH.TBS.MORT
1616,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS
1617,UHC service coverage index,SH.UHC.SRVS.CV.XD
1618,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS
1619,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS
1620,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS
1621,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS
1622,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS
1623,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS
1624,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS
1625,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS
1626,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS
1627,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS
1628,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS
1629,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS
1630,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS
1631,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS
1632,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS
1633,"Unemployment, total (% of total labor force)",SL.UEM.TOTL.ZS
1634,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS
1635,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS
1636,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS
1637,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS
1638,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS
1639,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS
1640,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS
1641,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS
1642,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT
1643,Urban land area (sq. km),AG.LND.TOTL.UR.K2
1644,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS
1645,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2
1646,Urban population,SP.URB.TOTL
1647,Urban population (% of total population),SP.URB.TOTL.IN.ZS
1648,Urban population growth (annual %),SP.URB.GROW
1649,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS
1650,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC
1651,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD
1652,Use of insecticide-treated bed nets (% of under-5 population),SH.MLR.NETS.ZS
1653,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS
1654,Vitamin A supplementation coverage rate (% of children ages 6-59 months),SN.ITK.VITA.ZS
1655,Voice and Accountability: Estimate,VA.EST
1656,Voice and Accountability: Number of Sources,VA.NO.SRC
1657,Voice and Accountability: Percentile Rank,VA.PER.RNK
1658,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER
1659,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER
1660,Voice and Accountability: Standard Error,VA.STD.ERR
1661,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS
1662,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS
1663,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS
1664,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS
1665,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS
1666,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS
1667,Wanted fertility rate (births per woman),SP.DYN.WFRT
1668,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD
1669,Wholesale price index (2010 = 100),FP.WPI.TOTL
1670,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX
1671,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",SG.DMK.SRCR.FN.ZS
1672,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS
1673,Women who believe a husband is justified in beating his wife (any of five reasons) (%),SG.VAW.REAS.ZS
1674,Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS
1675,Women who believe a husband is justified in beating his wife when she burns the food (%),SG.VAW.BURN.ZS
1676,Women who believe a husband is justified in beating his wife when she goes out without telling him (%),SG.VAW.GOES.ZS
1677,Women who believe a husband is justified in beating his wife when she neglects the children (%),SG.VAW.NEGL.ZS
1678,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS
1679,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS
1680,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS
1681,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS
1682,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG
